Yb3O2_Pellet_#7,-2.08308,-0.18319,-9.65127
Yb3O2_Pellet_#5,0.0220935,-2.27882,-10.0122
Yb3O2_Pellet_#1,0.201354,2.1098,-8.45143
Yb3O2_Pellet_#6,-1.4361,-1.45124,-9.83347
Yb3O2_Pellet_#5,0.187639,-2.08483,-10.2734
Yb3O2_Pellet_#7,-2.07895,0.0383944,9.61536
Yb3O2_Pellet_#7,-2.05269,-0.0921073,-9.16873
Yb3O2_Pellet_#2,1.93115,1.63891,-1.38959
Yb3O2_Pellet_#7,-2.34755,0.201181,-8.29408
Yb3O2_Pellet_#1,0.254691,2.15669,-0.852383
Yb3O2_Pellet_#4,1.8218,-1.82477,0.170312
Yb3O2_Pellet_#3,2.58728,0.0424768,-9.74628
Yb3O2_Pellet_#7,-2.05155,-0.0824484,-10.0253
Yb3O2_Pellet_#5,-0.253824,-2.18307,8.02369
LD_Canister,-0.0574024,0.409722,-8.54908
Yb3O2_Pellet_#3,2.27872,-0.11777,2.15344
Yb3O2_Pellet_#3,2.36793,0.268262,-11.3642
Yb3O2_Pellet_#6,-1.63906,-1.70079,9.33301
Yb3O2_Pellet_#4,1.41647,-1.69213,3.1706
Yb3O2_Pellet_#8,-1.45732,1.43239,9.23376
Yb3O2_Pellet_#7,-2.29129,0.292371,-3.23365
Yb3O2_Pellet_#4,1.43715,-1.54779,-9.44898
Yb3O2_Pellet_#3,2.53264,0.19795,-10.0971
Yb3O2_Pellet_#3,2.13568,-0.15156,-6.59171
Yb3O2_Pellet_#8,-1.80115,1.76319,-10.374
Yb3O2_Pellet_#2,1.37737,1.58631,9.58562
Yb3O2_Pellet_#8,-1.89758,1.74672,-9.06086
Yb3O2_Pellet_#3,2.5801,0.126483,-2.79539
Yb3O2_Pellet_#8,-1.84007,1.43383,9.52738
Yb3O2_Pellet_#6,-1.78615,-1.64793,-9.70021
Yb3O2_Pellet_#5,-0.278137,-2.21711,-10.3961
Yb3O2_Pellet_#4,1.64306,-1.43819,9.2564
Yb3O2_Pellet_#1,-0.206835,2.48063,-2.73803
Yb3O2_Pellet_#8,-1.93286,1.64733,7.81171
Yb3O2_Pellet_#8,-1.82669,1.43995,-9.58626
Yb3O2_Pellet_#6,-1.62609,-1.34318,-6.3616
Yb3O2_Pellet_#8,-1.86912,1.53059,-9.91349
Yb3O2_Pellet_#7,-2.12079,0.221335,-4.68441
Yb3O2_Pellet_#3,2.55079,0.0514989,-6.67837
Yb3O2_Pellet_#3,2.03795,0.0269618,-2.78648
Yb3O2_Pellet_#2,1.46164,1.68975,9.44978
Yb3O2_Pellet_#7,-2.27663,-0.271487,-9.73361
Yb3O2_Pellet_#4,1.80267,-1.3859,-7.86334
Yb3O2_Pellet_#6,-1.53221,-1.35723,-10.839
Yb3O2_Pellet_#7,-2.18623,-0.269983,7.31766
Yb3O2_Pellet_#3,2.57366,-0.115601,6.49129
LD_Canister,0.0197488,-1.80584,-9.28158
Yb3O2_Pellet_#7,-2.10294,-0.170485,-10.066
Yb3O2_Pellet_#6,-1.46838,-1.86688,-10.3234
Yb3O2_Pellet_#1,0.079516,2.31514,-5.95719
LD_Canister,-0.0556796,-1.93164,13.7791
LD_Canister,0.284031,0.582893,3.7399
Yb3O2_Pellet_#6,-1.508,-1.65372,-8.25708
LD_Canister,1.60626,3.64488,4.72919
Yb3O2_Pellet_#1,0.205457,2.49353,9.62387
Yb3O2_Pellet_#4,1.33469,-1.61731,-9.75412
LD_Canister,-3.63643,1.81204,5.38195
Yb3O2_Pellet_#2,1.58515,1.91732,-9.86886
Yb3O2_Pellet_#3,2.42199,0.211604,9.20166
Yb3O2_Pellet_#8,-1.71022,1.8935,-2.96946
Yb3O2_Pellet_#4,1.52308,-1.72327,7.86618
LD_Canister,-0.469122,-0.277638,-8.91512
Yb3O2_Pellet_#2,1.81733,1.61531,-9.70471
Yb3O2_Pellet_#7,-2.60331,-0.00449931,-8.44489
Yb3O2_Pellet_#5,-0.0753985,-2.48131,5.62154
Yb3O2_Pellet_#5,-0.254366,-2.46177,3.03831
LD_Canister,-1.09328,-1.0463,-11.715
Yb3O2_Pellet_#1,-0.04929,2.06427,-9.7845
Yb3O2_Pellet_#5,0.105275,-2.5665,-1.22058
Yb3O2_Pellet_#2,1.78321,1.89247,-2.90441
Yb3O2_Pellet_#4,1.41598,-1.48505,-8.45837
LD_Canister,0.73869,-1.86536,-6.33794
Yb3O2_Pellet_#2,1.64036,1.34266,3.3978
Yb3O2_Pellet_#4,1.92652,-1.62842,7.50733
Yb3O2_Pellet_#7,-2.34464,0.205311,-9.71575
Yb3O2_Pellet_#7,-2.09829,-0.190512,8.94673
Yb3O2_Pellet_#4,1.78432,-1.4516,-8.82385
Yb3O2_Pellet_#5,-0.240627,-2.43334,4.68569
Yb3O2_Pellet_#7,-2.05505,-0.153856,-10.0706
Yb3O2_Pellet_#7,-2.34914,-0.278719,9.51188
Yb3O2_Pellet_#4,1.73566,-1.39807,8.41108
LD_Canister,1.95737,3.58202,-12.757
Yb3O2_Pellet_#7,-2.23753,0.0930362,-9.81305
Yb3O2_Pellet_#4,1.86873,-1.81346,-0.425605
Yb3O2_Pellet_#2,1.3401,1.61412,-5.78679
Yb3O2_Pellet_#2,1.42743,1.63037,-4.39687
Yb3O2_Pellet_#7,-2.57039,0.081745,8.32901
LD_Canister,-2.61196,-1.47472,-7.82557
Yb3O2_Pellet_#5,0.112182,-2.40029,1.60053
Yb3O2_Pellet_#4,1.35779,-1.57494,-9.97584
LD_Canister,-0.0195354,0.889787,-6.14683
Yb3O2_Pellet_#7,-2.05038,0.124433,-9.06038
Yb3O2_Pellet_#8,-1.89407,1.51219,-9.07049
Yb3O2_Pellet_#1,0.2606,2.2963,8.49469
Yb3O2_Pellet_#5,-0.234489,-2.40108,-1.1097
Yb3O2_Pellet_#4,1.88941,-1.51604,9.33635
Yb3O2_Pellet_#8,-1.9009,1.72684,5.34086
Yb3O2_Pellet_#3,2.05262,-0.047699,-3.59315
Yb3O2_Pellet_#8,-1.64282,1.90637,5.39323
Yb3O2_Pellet_#5,0.0412614,-2.01765,-6.21235
Yb3O2_Pellet_#3,2.18367,-0.0894104,6.00243
Yb3O2_Pellet_#6,-1.37795,-1.55806,-10.8913
LD_Canister,-2.94285,1.75873,-10.85
Yb3O2_Pellet_#5,0.233142,-2.43695,1.80976
Yb3O2_Pellet_#5,-0.278806,-2.39997,8.2325
Yb3O2_Pellet_#6,-1.40273,-1.44188,-9.75189
LD_Canister,-3.68811,-2.96479,-3.83038
LD_Canister,0.905818,-2.95283,9.47725
Yb3O2_Pellet_#7,-2.06535,-0.136863,-3.00224
Yb3O2_Pellet_#3,2.51853,-0.184266,7.43022
Yb3O2_Pellet_#7,-2.43885,0.248047,4.40536
LD_Canister,-0.896161,1.70364,-11.6751
Yb3O2_Pellet_#8,-1.52677,1.36667,3.78546
Yb3O2_Pellet_#8,-1.54924,1.36911,-6.83481
Yb3O2_Pellet_#3,2.05849,-0.159326,-8.69947
Yb3O2_Pellet_#6,-1.36656,-1.60015,-8.51262
Yb3O2_Pellet_#5,0.195015,-2.33163,-7.03232
Yb3O2_Pellet_#4,1.64531,-1.92731,-10.1751
Yb3O2_Pellet_#7,-2.0314,0.0884242,9.36865
Yb3O2_Pellet_#4,1.88101,-1.49522,-1.73416
Yb3O2_Pellet_#4,1.36241,-1.54858,-9.40341
Yb3O2_Pellet_#8,-1.64132,1.34601,5.37295
Yb3O2_Pellet_#7,-2.43745,-0.250325,-6.78708
Yb3O2_Pellet_#3,2.44734,-0.265586,2.66785
Yb3O2_Pellet_#7,-2.24524,0.263119,-8.54351
Yb3O2_Pellet_#1,-0.0118775,2.59365,2.38845
Yb3O2_Pellet_#2,1.76134,1.56558,9.49513
Yb3O2_Pellet_#4,1.44515,-1.40872,4.52225
LD_Canister,-0.176977,0.286854,12.0631
Yb3O2_Pellet_#3,2.57977,-0.0549481,-7.58485
Yb3O2_Pellet_#4,1.42046,-1.44228,1.77704
Yb3O2_Pellet_#3,2.05081,0.147282,-9.61387
Yb3O2_Pellet_#8,-1.44793,1.82349,-7.11002
Yb3O2_Pellet_#5,-0.214619,-2.36239,-7.94812
Yb3O2_Pellet_#6,-1.34212,-1.57798,8.24297
Yb3O2_Pellet_#8,-1.72018,1.91334,-8.14472
Yb3O2_Pellet_#8,-1.40894,1.72398,8.99802
Yb3O2_Pellet_#3,2.38247,-0.153689,-10.1639
Yb3O2_Pellet_#1,-0.074891,2.08078,9.60957
Yb3O2_Pellet_#4,1.44686,-1.40981,-11.3598
Yb3O2_Pellet_#3,2.47693,0.243183,-8.85899
Yb3O2_Pellet_#8,-1.93285,1.62131,-3.42555
Yb3O2_Pellet_#6,-1.73878,-1.88872,-6.14901
Yb3O2_Pellet_#7,-2.08072,-0.188178,-9.56173
Yb3O2_Pellet_#3,2.43227,0.0146644,-9.21436
Yb3O2_Pellet_#3,2.21519,-0.269976,-8.69618
Yb3O2_Pellet_#5,-0.199208,-2.10488,8.13438
Yb3O2_Pellet_#3,2.13875,-0.238378,4.92377
Yb3O2_Pellet_#7,-2.58168,-0.0561812,-4.54665
Yb3O2_Pellet_#8,-1.87871,1.73604,-9.25013
Yb3O2_Pellet_#2,1.37384,1.67524,-10.0258
Yb3O2_Pellet_#8,-1.81842,1.52532,-6.87344
Yb3O2_Pellet_#4,1.45586,-1.4641,-10.2693
Yb3O2_Pellet_#4,1.47426,-1.8271,9.61153
Yb3O2_Pellet_#8,-1.65318,1.79009,8.23143
Yb3O2_Pellet_#1,-0.247337,2.46734,-8.66777
Yb3O2_Pellet_#5,0.272796,-2.43009,7.23227
Yb3O2_Pellet_#1,0.0973761,2.58902,2.76472
Yb3O2_Pellet_#6,-1.92679,-1.61924,6.05838
Yb3O2_Pellet_#8,-1.53022,1.57273,-5.56664
Yb3O2_Pellet_#2,1.36788,1.74619,8.86922
Yb3O2_Pellet_#7,-2.3526,-0.0497582,-5.80935
Yb3O2_Pellet_#1,-0.175772,2.54937,7.50943
Yb3O2_Pellet_#1,-0.245329,2.19418,9.61151
Yb3O2_Pellet_#6,-1.72001,-1.87998,-5.41481
Yb3O2_Pellet_#5,-0.169199,-2.17143,-9.67203
Yb3O2_Pellet_#3,2.22412,0.285437,5.0752
Yb3O2_Pellet_#1,0.011853,2.04331,8.11012
LD_Canister,1.21452,3.90249,-10.0249
LD_Canister,-3.10539,3.01438,7.00778
Yb3O2_Pellet_#3,2.4596,-0.176425,-10.6909
Yb3O2_Pellet_#4,1.55451,-1.9102,-9.41946
LD_Canister,3.35239,-0.159968,0.576021
Yb3O2_Pellet_#4,1.37981,-1.5517,-8.81559
Yb3O2_Pellet_#3,2.3724,0.291557,-8.17353
Yb3O2_Pellet_#1,-0.210493,2.20584,-8.75015
Yb3O2_Pellet_#6,-1.50001,-1.87009,-3.99085
Yb3O2_Pellet_#2,1.86269,1.54585,-7.25298
Yb3O2_Pellet_#7,-2.04156,0.063441,-9.04056
Yb3O2_Pellet_#3,2.10881,-0.0457781,-9.45381
Yb3O2_Pellet_#6,-1.71058,-1.91626,-9.48478
Yb3O2_Pellet_#5,-0.213843,-2.51032,-4.54752
Yb3O2_Pellet_#4,1.83175,-1.78785,-10.9943
Yb3O2_Pellet_#7,-2.11607,0.211511,-0.80823
Yb3O2_Pellet_#8,-1.38947,1.47001,8.3367
Yb3O2_Pellet_#3,2.25462,-0.248231,9.1275
Yb3O2_Pellet_#5,0.142926,-2.04882,-10.3554
Yb3O2_Pellet_#7,-2.02311,0.0639034,-9.1885
Yb3O2_Pellet_#4,1.41684,-1.45915,-10.329
LD_Canister,3.52046,2.57162,11.5987
Yb3O2_Pellet_#7,-2.29776,-0.0302191,-9.73239
Yb3O2_Pellet_#5,0.157854,-2.11706,-10.6292
Yb3O2_Pellet_#1,-0.0698639,2.13476,-9.80006
Yb3O2_Pellet_#6,-1.74784,-1.88379,-4.11995
Yb3O2_Pellet_#2,1.87227,1.80984,1.80817
Yb3O2_Pellet_#7,-2.02972,-0.0890114,-10.004
Yb3O2_Pellet_#4,1.5838,-1.9249,-10.3031
Yb3O2_Pellet_#1,-0.25071,2.35013,9.25719
Yb3O2_Pellet_#6,-1.92535,-1.66322,-6.45783
Yb3O2_Pellet_#5,-0.00661868,-2.08975,-9.75023
Yb3O2_Pellet_#4,1.88316,-1.46753,0.717858
Yb3O2_Pellet_#6,-1.77608,-1.39415,9.57704
Yb3O2_Pellet_#4,1.74669,-1.54069,2.00246
Yb3O2_Pellet_#8,-1.86942,1.70795,9.34938
Yb3O2_Pellet_#8,-1.92094,1.58334,-6.62912
Yb3O2_Pellet_#5,-0.288469,-2.29528,9.30649
Yb3O2_Pellet_#4,1.60968,-1.40398,9.62034
Yb3O2_Pellet_#3,2.50653,0.169845,2.62768
Yb3O2_Pellet_#8,-1.40111,1.44542,-11.1265
Yb3O2_Pellet_#2,1.88869,1.62814,7.46687
Yb3O2_Pellet_#3,2.26282,0.0524785,-9.74048
Yb3O2_Pellet_#4,1.8563,-1.77776,5.03451
Yb3O2_Pellet_#4,1.68499,-1.92726,-6.83782
Yb3O2_Pellet_#4,1.73773,-1.9083,3.7583
Yb3O2_Pellet_#5,-0.171349,-2.07875,-9.35985
Yb3O2_Pellet_#6,-1.84362,-1.83563,-9.4839
Yb3O2_Pellet_#1,0.249279,2.17893,8.11997
Yb3O2_Pellet_#4,1.73173,-1.35415,-10.0765
Yb3O2_Pellet_#2,1.33622,1.64374,9.2439
Yb3O2_Pellet_#3,2.5723,-0.117189,8.41249
Yb3O2_Pellet_#2,1.38363,1.63098,-10.3382
Yb3O2_Pellet_#7,-2.03646,0.0800284,-10.3872
Yb3O2_Pellet_#4,1.61972,-1.85177,9.03915
Yb3O2_Pellet_#2,1.72086,1.85167,-9.65237
Yb3O2_Pellet_#6,-1.63493,-1.35553,-9.66941
LD_Canister,-0.290935,-0.223442,-9.91894
Yb3O2_Pellet_#8,-1.36381,1.54015,1.36433
Yb3O2_Pellet_#6,-1.57453,-1.36265,2.8562
Yb3O2_Pellet_#1,-0.234875,2.4927,-0.740744
Yb3O2_Pellet_#3,2.28342,-0.251095,7.12864
Yb3O2_Pellet_#7,-2.03145,0.110884,8.51897
Yb3O2_Pellet_#5,0.0598333,-2.11368,7.51571
Yb3O2_Pellet_#5,0.181241,-2.19122,-8.95782
Yb3O2_Pellet_#5,0.24281,-2.48404,8.43491
Yb3O2_Pellet_#8,-1.69013,1.92253,0.652538
Yb3O2_Pellet_#7,-2.09971,0.208945,2.28794
Yb3O2_Pellet_#4,1.34349,-1.56566,-9.63215
Yb3O2_Pellet_#5,0.258239,-2.16491,8.67402
Yb3O2_Pellet_#4,1.53367,-1.42168,8.70213
Yb3O2_Pellet_#6,-1.79944,-1.38915,9.40379
Yb3O2_Pellet_#2,1.65056,1.38324,9.46551
Yb3O2_Pellet_#2,1.50403,1.40781,-10.2812
Yb3O2_Pellet_#5,-0.0538361,-2.0248,8.73553
LD_Canister,0.478545,2.64967,7.06648
Yb3O2_Pellet_#1,0.223837,2.14957,9.54964
Yb3O2_Pellet_#3,2.16075,-0.156805,3.66885
Yb3O2_Pellet_#4,1.56931,-1.35265,9.00383
Yb3O2_Pellet_#2,1.47959,1.83377,8.50865
LD_Canister,-2.3856,2.83502,-6.86159
Yb3O2_Pellet_#5,0.01976,-2.4852,-11.2839
Yb3O2_Pellet_#4,1.85188,-1.50029,3.89814
Yb3O2_Pellet_#6,-1.52914,-1.71628,7.05944
LD_Canister,-1.63463,4.30236,8.22029
Yb3O2_Pellet_#6,-1.53607,-1.91372,-5.15982
Yb3O2_Pellet_#2,1.59871,1.4105,-10.406
Yb3O2_Pellet_#3,2.48772,0.240071,7.29132
Yb3O2_Pellet_#6,-1.42197,-1.80831,-9.97165
Yb3O2_Pellet_#1,0.0124064,2.06223,-9.24956
Yb3O2_Pellet_#4,1.83623,-1.83417,5.85681
Yb3O2_Pellet_#3,2.06226,0.155011,-9.41919
Yb3O2_Pellet_#1,-0.24058,2.40305,9.06433
Yb3O2_Pellet_#6,-1.78084,-1.41285,9.61772
Yb3O2_Pellet_#8,-1.7383,1.70216,-1.5308
Yb3O2_Pellet_#7,-2.42471,-0.2073,9.21719
Yb3O2_Pellet_#5,0.298944,-2.31034,-10.3181
Yb3O2_Pellet_#7,-2.37696,-0.259083,-2.8633
Yb3O2_Pellet_#7,-2.14934,-0.250817,-11.1354
Yb3O2_Pellet_#8,-1.70806,1.90056,-9.59191
Yb3O2_Pellet_#8,-1.80519,1.8753,7.0469
Yb3O2_Pellet_#8,-1.61774,1.90152,3.29434
LD_Canister,1.81499,0.96661,10.5329
Yb3O2_Pellet_#3,2.511,-0.00440039,9.59835
Yb3O2_Pellet_#7,-2.32723,0.298198,7.41331
Yb3O2_Pellet_#7,-2.17657,-0.267385,-9.88336
Yb3O2_Pellet_#5,-0.117755,-2.06165,9.15178
Yb3O2_Pellet_#2,1.81253,1.53392,8.2873
Yb3O2_Pellet_#8,-1.61301,1.396,-7.24899
Yb3O2_Pellet_#4,1.84221,-1.80884,-9.74732
Yb3O2_Pellet_#2,1.36731,1.58827,-9.24001
Yb3O2_Pellet_#6,-1.54964,-1.57645,-10.8078
Yb3O2_Pellet_#2,1.87011,1.75774,0.556466
Yb3O2_Pellet_#3,2.11503,0.225369,-7.51351
Yb3O2_Pellet_#6,-1.69104,-1.91644,-9.64391
Yb3O2_Pellet_#2,1.37603,1.71859,8.67324
Yb3O2_Pellet_#1,0.273721,2.26655,4.04795
Yb3O2_Pellet_#4,1.34128,-1.56576,-9.70575
Yb3O2_Pellet_#4,1.92086,-1.70013,7.41857
Yb3O2_Pellet_#8,-1.46919,1.86326,8.17374
Yb3O2_Pellet_#3,2.3294,0.284943,-9.07821
Yb3O2_Pellet_#8,-1.33958,1.61592,-10.5005
Yb3O2_Pellet_#5,0.121786,-2.55162,-9.94877
Yb3O2_Pellet_#1,-0.0421959,2.60241,7.83684
Yb3O2_Pellet_#7,-2.30911,0.206399,-5.63944
Yb3O2_Pellet_#4,1.58437,-1.3522,-8.46604
Yb3O2_Pellet_#2,1.80769,1.48182,6.36878
LD_Canister,0.159563,-0.150585,-10.0056
Yb3O2_Pellet_#6,-1.87871,-1.46445,4.07332
Yb3O2_Pellet_#1,-0.192473,2.48502,-0.980203
Yb3O2_Pellet_#3,2.28983,0.165062,8.41276
Yb3O2_Pellet_#6,-1.45825,-1.52587,6.08593
Yb3O2_Pellet_#6,-1.42583,-1.54612,8.05439
Yb3O2_Pellet_#1,0.121431,2.30907,-10.2801
Yb3O2_Pellet_#4,1.77755,-1.43113,-10.4086
LD_Canister,-1.18102,-2.36923,5.20989
Yb3O2_Pellet_#3,2.29907,0.166706,-9.40608
Yb3O2_Pellet_#3,2.05839,0.143756,5.34329
Yb3O2_Pellet_#7,-2.45682,0.205396,-8.69678
LD_Canister,0.444097,-4.56938,-2.61492
Yb3O2_Pellet_#5,-0.194208,-2.52465,-9.92906
Yb3O2_Pellet_#6,-1.58328,-1.34535,-9.82757
LD_Canister,2.57542,-1.8447,8.69944
Yb3O2_Pellet_#2,1.70023,1.92142,-11.0428
Yb3O2_Pellet_#8,-1.39578,1.78665,-9.73959
Yb3O2_Pellet_#7,-2.6003,0.0702983,7.93782
Yb3O2_Pellet_#7,-2.19579,0.0862212,4.75265
Yb3O2_Pellet_#5,0.118217,-2.14202,-10.2325
Yb3O2_Pellet_#5,0.25882,-2.32833,8.89025
Yb3O2_Pellet_#1,-0.260608,2.43081,-9.92274
Yb3O2_Pellet_#5,-0.201001,-2.47916,-11.2956
Yb3O2_Pellet_#4,1.58936,-1.92056,0.0302305
Yb3O2_Pellet_#2,1.79806,1.76676,1.52742
Yb3O2_Pellet_#1,0.166393,2.47493,-4.86727
Yb3O2_Pellet_#2,1.54057,1.35265,-9.67984
LD_Canister,1.07371,-1.73103,7.37155
Yb3O2_Pellet_#7,-2.46316,-0.178787,7.35798
Yb3O2_Pellet_#3,2.39363,-0.277284,-9.10209
Yb3O2_Pellet_#1,0.151767,2.54618,-9.29888
Yb3O2_Pellet_#2,1.86438,1.44718,6.32966
Yb3O2_Pellet_#4,1.52707,-1.90367,-8.94519
Yb3O2_Pellet_#7,-2.03992,0.0673153,-8.85923
LD_Canister,1.74442,-0.505955,-7.29672
Yb3O2_Pellet_#5,-0.060933,-2.59742,-11.2333
Yb3O2_Pellet_#7,-2.19678,-0.0723985,-7.00136
LD_Canister,3.48652,-0.115996,-6.75122
Yb3O2_Pellet_#8,-1.92065,1.7024,8.63745
Yb3O2_Pellet_#2,1.39608,1.51686,-9.91303
Yb3O2_Pellet_#8,-1.83248,1.43747,8.59815
Yb3O2_Pellet_#4,1.50704,-1.49414,8.99073
Yb3O2_Pellet_#4,1.43701,-1.85995,7.8782
Yb3O2_Pellet_#5,0.27454,-2.33037,2.79935
Yb3O2_Pellet_#3,2.12221,-0.210602,-11.1182
Yb3O2_Pellet_#7,-2.33442,-0.156427,-2.7193
Yb3O2_Pellet_#2,1.51685,1.76611,-10.4265
LD_Canister,-0.107242,-0.324592,10.3435
Yb3O2_Pellet_#4,1.61051,-1.44733,9.61412
Yb3O2_Pellet_#5,-0.199968,-2.10572,-11.0461
Yb3O2_Pellet_#1,-0.0606077,2.10542,-8.46203
Yb3O2_Pellet_#4,1.37028,-1.51121,9.4536
Yb3O2_Pellet_#4,1.66891,-1.3552,5.71535
Yb3O2_Pellet_#7,-2.03122,-0.0584273,9.1345
Yb3O2_Pellet_#8,-1.34918,1.68062,9.42923
Yb3O2_Pellet_#2,1.43404,1.49038,-8.0523
Yb3O2_Pellet_#7,-2.20261,0.275296,9.53483
Yb3O2_Pellet_#3,2.30334,-0.204385,2.62301
Yb3O2_Pellet_#6,-1.49499,-1.53579,9.60465
Yb3O2_Pellet_#1,0.0888341,2.02529,-10.3115
Yb3O2_Pellet_#6,-1.87467,-1.74843,-9.98329
Yb3O2_Pellet_#8,-1.70925,1.91675,5.89481
Yb3O2_Pellet_#1,0.274463,2.20691,-9.79471
Yb3O2_Pellet_#8,-1.36976,1.50452,-3.66872
Yb3O2_Pellet_#7,-2.45613,-0.253366,-0.12621
Yb3O2_Pellet_#7,-2.53157,-0.146547,-3.56486
Yb3O2_Pellet_#7,-2.05843,0.15826,-9.11405
Yb3O2_Pellet_#7,-2.07444,-0.116051,-9.36571
Yb3O2_Pellet_#8,-1.70778,1.69591,8.14371
Yb3O2_Pellet_#6,-1.72368,-1.35768,-3.88968
Yb3O2_Pellet_#2,1.85762,1.46944,-4.84767
LD_Canister,-4.27971,2.03096,-0.747681
Yb3O2_Pellet_#6,-1.67358,-1.36974,8.5519
LD_Canister,-0.820146,2.53119,-2.00493
LD_Canister,0.237451,0.929487,-9.75073
LD_Canister,3.88804,2.53801,9.46468
Yb3O2_Pellet_#2,1.37707,1.75785,6.20837
LD_Canister,-1.96429,2.62972,7.15145
Yb3O2_Pellet_#1,-0.060422,2.05771,-10.8525
Yb3O2_Pellet_#5,-0.282399,-2.26814,-8.07886
LD_Canister,1.83267,4.13606,-1.92326
Yb3O2_Pellet_#7,-2.3255,-0.297543,-9.99043
Yb3O2_Pellet_#6,-1.45814,-1.49922,-10.4914
LD_Canister,1.9117,4.19041,-7.65804
Yb3O2_Pellet_#5,0.263214,-2.27367,-10.1057
Yb3O2_Pellet_#2,1.74853,1.51117,9.61816
Yb3O2_Pellet_#1,-0.125271,2.36033,5.1545
Yb3O2_Pellet_#6,-1.35078,-1.67916,5.43593
Yb3O2_Pellet_#3,2.36409,-0.26413,-10.8843
Yb3O2_Pellet_#8,-1.34297,1.63621,-9.68555
Yb3O2_Pellet_#5,0.19576,-2.13919,8.83368
Yb3O2_Pellet_#6,-1.367,-1.58546,-11.0785
Yb3O2_Pellet_#7,-2.09558,-0.11754,-10.5367
Yb3O2_Pellet_#4,1.54179,-1.35158,-6.18012
LD_Canister,1.09613,-2.30366,-7.29105
Yb3O2_Pellet_#1,0.183899,2.22978,-9.26686
Yb3O2_Pellet_#7,-2.24035,-0.276727,-10.385
LD_Canister,-3.71718,-0.463388,-4.35862
Yb3O2_Pellet_#5,-0.0881958,-2.02666,3.79335
Yb3O2_Pellet_#1,-0.165654,2.0899,-1.78406
Yb3O2_Pellet_#1,-0.157116,2.51526,-9.32984
Yb3O2_Pellet_#8,-1.60839,1.69394,-7.82664
Yb3O2_Pellet_#2,1.35466,1.73919,8.77936
Yb3O2_Pellet_#5,-0.188655,-2.08175,-10.1907
Yb3O2_Pellet_#5,0.285117,-2.27191,9.0835
LD_Canister,1.29893,-3.62225,-5.56846
Yb3O2_Pellet_#2,1.45716,1.83941,-8.273
Yb3O2_Pellet_#7,-2.4841,-0.121214,7.08785
Yb3O2_Pellet_#3,2.32277,-0.259358,8.21745
Yb3O2_Pellet_#4,1.71809,-1.77159,-10.49
Yb3O2_Pellet_#5,0.222615,-2.13497,-8.18347
Yb3O2_Pellet_#8,-1.61402,1.90477,6.81502
LD_Canister,-1.13786,2.76466,8.46764
Yb3O2_Pellet_#8,-1.57168,1.86015,6.3444
