 1.0000E-05 1.6705E+01 1.0749E-05 1.6112E+01 1.1544E-05 1.5548E+01
 1.2295E-05 1.5065E+01 1.3087E-05 1.4602E+01 1.3809E-05 1.4215E+01
 1.4563E-05 1.3843E+01 1.5351E-05 1.3483E+01 1.6174E-05 1.3135E+01
 1.7662E-05 1.2570E+01 1.9261E-05 1.2037E+01 2.0000E-05 1.1812E+01
 2.1147E-05 1.1488E+01 2.2349E-05 1.1174E+01 2.3851E-05 1.0817E+01
 2.5436E-05 1.0474E+01 2.6943E-05 1.0177E+01 2.8523E-05 9.8911E+00
 3.1484E-05 9.4145E+00 3.4697E-05 8.9679E+00 3.7679E-05 8.6056E+00
 4.0872E-05 8.2626E+00 4.3868E-05 7.9754E+00 4.7046E-05 7.7014E+00
 5.0000E-05 7.4704E+00 5.3220E-05 7.2409E+00 5.6237E-05 7.0439E+00
 5.9395E-05 6.8541E+00 6.5326E-05 6.5355E+00 7.1743E-05 6.2363E+00
 7.7713E-05 5.9920E+00 8.4092E-05 5.7602E+00 9.0090E-05 5.5650E+00
 9.6440E-05 5.3786E+00 1.0000E-04 5.2820E+00 1.0879E-04 5.0640E+00
 1.2061E-04 4.8094E+00 1.3349E-04 4.5715E+00 1.4540E-04 4.3802E+00
 1.5818E-04 4.1994E+00 1.7016E-04 4.0489E+00 1.8288E-04 3.9055E+00
 2.0000E-04 3.7346E+00 2.0758E-04 3.6659E+00 2.1911E-04 3.5680E+00
 2.3118E-04 3.4737E+00 2.4379E-04 3.3827E+00 2.5697E-04 3.2949E+00
 2.8077E-04 3.1524E+00 3.0637E-04 3.0180E+00 3.3030E-04 2.9066E+00
 3.5576E-04 2.8008E+00 3.7979E-04 2.7108E+00 4.0516E-04 2.6246E+00
 4.2733E-04 2.5557E+00 4.5050E-04 2.4891E+00 4.7471E-04 2.4249E+00
 5.0000E-04 2.3628E+00 5.5150E-04 2.2498E+00 6.0273E-04 2.1522E+00
