 1.0000E-05 5.4149E+03 1.2476E-05 4.8479E+03 1.4951E-05 4.4284E+03
 1.7427E-05 4.1018E+03 1.9903E-05 3.8383E+03 2.4854E-05 3.4347E+03
 2.9806E-05 3.1365E+03 3.4757E-05 2.9045E+03 3.9709E-05 2.7174E+03
 4.4660E-05 2.5624E+03 4.9611E-05 2.4312E+03 5.9514E-05 2.2197E+03
 6.9417E-05 2.0553E+03 7.9320E-05 1.9228E+03 8.9223E-05 1.8130E+03
 1.0903E-04 1.6400E+03 1.2883E-04 1.5088E+03 1.4864E-04 1.4048E+03
 1.6845E-04 1.3195E+03 2.0806E-04 1.1874E+03 2.4767E-04 1.0884E+03
 2.8728E-04 1.0105E+03 3.2689E-04 9.4742E+02 4.0612E-04 8.5008E+02
 4.8534E-04 7.7768E+02 5.6456E-04 7.2112E+02 6.4378E-04 6.7536E+02
 8.0223E-04 6.0511E+02 9.6068E-04 5.5306E+02 1.1191E-03 5.1251E+02
 1.2776E-03 4.7977E+02 1.5945E-03 4.2961E+02 1.9113E-03 3.9252E+02
 2.2282E-03 3.6368E+02 2.5451E-03 3.4042E+02 3.1789E-03 3.0482E+02
 3.8127E-03 2.7854E+02 4.4465E-03 2.5811E+02 5.0803E-03 2.4166E+02
 6.3478E-03 2.1650E+02 7.6154E-03 1.9796E+02 8.8830E-03 1.8357E+02
 1.0151E-02 1.7198E+02 1.2686E-02 1.5429E+02 1.5221E-02 1.4128E+02
 1.7756E-02 1.3120E+02 2.0291E-02 1.2309E+02 2.5300E-02 1.1089E+02
 2.5361E-02 1.1077E+02 3.0432E-02 1.0173E+02 3.5502E-02 9.4768E+01
 4.0572E-02 8.9194E+01 5.0713E-02 8.0773E+01 6.0853E-02 7.4666E+01
 7.0994E-02 7.0010E+01 8.1134E-02 6.6336E+01 1.0141E-01 6.0905E+01
 1.2170E-01 5.7110E+01 1.4198E-01 5.4347E+01 1.6226E-01 5.2290E+01
 2.0282E-01 4.9591E+01 2.4338E-01 4.8149E+01 2.8394E-01 4.7571E+01
 3.2451E-01 4.7657E+01 3.6507E-01 4.8306E+01 4.0563E-01 4.9475E+01
 4.4619E-01 5.1160E+01 4.8676E-01 5.3386E+01 5.2732E-01 5.6209E+01
 5.6788E-01 5.9710E+01 6.0844E-01 6.4014E+01 6.4900E-01 6.9289E+01
 6.8957E-01 7.5767E+01 7.3013E-01 8.3769E+01 7.7069E-01 9.3749E+01
 8.1125E-01 1.0635E+02 8.3153E-01 1.1391E+02 8.5182E-01 1.2252E+02
 8.7210E-01 1.3236E+02 8.9238E-01 1.4369E+02 9.1266E-01 1.5681E+02
 9.3294E-01 1.7211E+02 9.5322E-01 1.9010E+02 9.7350E-01 2.1145E+02
 9.9378E-01 2.3703E+02 1.0141E+00 2.6806E+02 1.0344E+00 3.0616E+02
 1.0546E+00 3.5366E+02 1.0648E+00 3.8194E+02 1.0749E+00 4.1393E+02
 1.0851E+00 4.5029E+02 1.0952E+00 4.9189E+02 1.1053E+00 5.3974E+02
 1.1155E+00 5.9515E+02 1.1256E+00 6.5977E+02 1.1358E+00 7.3574E+02
 1.1459E+00 8.2578E+02 1.1560E+00 9.3352E+02 1.1662E+00 1.0638E+03
 1.1763E+00 1.2229E+03 1.1814E+00 1.3160E+03 1.1865E+00 1.4198E+03
 1.1915E+00 1.5361E+03 1.1966E+00 1.6667E+03 1.2017E+00 1.8139E+03
 1.2067E+00 1.9804E+03 1.2118E+00 2.1693E+03 1.2169E+00 2.3846E+03
 1.2219E+00 2.6306E+03 1.2270E+00 2.9126E+03 1.2296E+00 3.0690E+03
 1.2321E+00 3.2367E+03 1.2346E+00 3.4167E+03 1.2372E+00 3.6097E+03
