 1.0000E-05 1.7102E-01 1.0000E-03 1.7102E-02 2.5300E-02 3.3600E-03
 1.0000E-01 1.7102E-03 1.0000E+01 1.7102E-04 1.0000E+03 1.7102E-05
 1.0000E+04 1.0000E-06 1.0000E+05 9.0000E-07 5.0000E+05 1.0000E-06
 1.0530E+06 1.3110E-06 1.5530E+06 3.5370E-06 2.0530E+06 5.7300E-06
 2.5530E+06 1.0649E-05 3.0530E+06 1.4489E-05 3.5530E+06 1.7594E-05
 4.0530E+06 2.1740E-05 4.5530E+06 2.4940E-05 5.0530E+06 2.9233E-05
 5.5530E+06 3.5378E-05 6.0530E+06 4.6175E-05 6.5530E+06 6.0232E-05
 7.0530E+06 7.8171E-05 7.5530E+06 1.0117E-04 8.0530E+06 1.1190E-04
 8.5530E+06 1.1625E-04 9.0530E+06 1.1162E-04 9.5530E+06 9.6733E-05
 1.0053E+07 8.7967E-05 1.0553E+07 7.7828E-05 1.1053E+07 6.8909E-05
 1.1553E+07 6.3689E-05 1.2053E+07 6.0983E-05 1.2553E+07 6.5661E-05
 1.3053E+07 7.5210E-05 1.3553E+07 9.4404E-05 1.4053E+07 1.1820E-04
 1.4553E+07 1.3925E-04 1.5053E+07 1.6359E-04 1.5553E+07 1.8155E-04
 1.6053E+07 1.9682E-04 1.6553E+07 2.0715E-04 1.7053E+07 2.0903E-04
 1.7553E+07 2.0395E-04 1.8053E+07 1.9656E-04 1.8553E+07 1.9496E-04
 1.9053E+07 1.9675E-04 1.9553E+07 2.0632E-04 2.0000E+07 2.1127E-04
