 1.0000E-05 2.5439E-02 1.0684E-05 2.4611E-02 1.1406E-05 2.3819E-02
 1.2092E-05 2.3133E-02 1.2812E-05 2.2473E-02 1.4161E-05 2.1377E-02
 1.5625E-05 2.0350E-02 1.6983E-05 1.9520E-02 1.8438E-05 1.8734E-02
 1.9802E-05 1.8076E-02 2.1250E-05 1.7450E-02 2.2620E-05 1.6913E-02
 2.4062E-05 1.6398E-02 2.5436E-05 1.5949E-02 2.6875E-05 1.5516E-02
 2.9576E-05 1.4791E-02 3.2500E-05 1.4110E-02 3.5219E-05 1.3554E-02
 3.8125E-05 1.3027E-02 4.0857E-05 1.2584E-02 4.3750E-05 1.2161E-02
 4.6492E-05 1.1797E-02 4.9375E-05 1.1447E-02 5.2124E-05 1.1141E-02
 5.5000E-05 1.0846E-02 6.0407E-05 1.0349E-02 6.6250E-05 9.8823E-03
 7.1691E-05 9.4998E-03 7.7500E-05 9.1369E-03 8.2966E-05 8.8307E-03
 8.8750E-05 8.5381E-03 9.4235E-05 8.2859E-03 1.0000E-04 8.0435E-03
 1.0574E-04 7.8223E-03 1.1174E-04 7.6092E-03 1.1803E-04 7.4038E-03
 1.2461E-04 7.2057E-03 1.3645E-04 6.8861E-03 1.4922E-04 6.5851E-03
 1.6113E-04 6.3371E-03 1.7383E-04 6.1014E-03 1.8579E-04 5.9017E-03
 1.9844E-04 5.7107E-03 2.0990E-04 5.5526E-03 2.2191E-04 5.4003E-03
 2.3449E-04 5.2536E-03 2.4766E-04 5.1121E-03 2.7134E-04 4.8840E-03
 2.9687E-04 4.6694E-03 3.2070E-04 4.4927E-03 3.4609E-04 4.3249E-03
 3.7002E-04 4.1828E-03 3.9531E-04 4.0468E-03 4.1823E-04 3.9344E-03
 4.4225E-04 3.8262E-03 4.6741E-04 3.7219E-03 4.9375E-04 3.6215E-03
 5.4111E-04 3.4595E-03 5.9219E-04 3.3070E-03 6.3983E-04 3.1816E-03
 6.9063E-04 3.0628E-03 7.3848E-04 2.9621E-03 7.8906E-04 2.8656E-03
 8.3708E-04 2.7822E-03 8.8750E-04 2.7020E-03 9.8183E-04 2.5692E-03
 1.0844E-03 2.4445E-03 1.1794E-03 2.3437E-03 1.2813E-03 2.2482E-03
 1.3768E-03 2.1684E-03 1.4781E-03 2.0924E-03 1.5740E-03 2.0275E-03
 1.6750E-03 1.9653E-03 1.7670E-03 1.9133E-03 1.8632E-03 1.8631E-03
 1.9637E-03 1.8147E-03 2.0687E-03 1.7680E-03 2.2585E-03 1.6920E-03
 2.4625E-03 1.6203E-03 2.6533E-03 1.5609E-03 2.8562E-03 1.5044E-03
 3.0478E-03 1.4563E-03 3.2500E-03 1.4103E-03 3.4337E-03 1.3721E-03
 3.8271E-03 1.2998E-03 4.0375E-03 1.2655E-03 4.4166E-03 1.2101E-03
 4.8250E-03 1.1578E-03 5.2064E-03 1.1147E-03 5.6125E-03 1.0738E-03
 5.9955E-03 1.0390E-03 6.4000E-03 1.0057E-03 7.1514E-03 9.5155E-04
 7.9750E-03 9.0120E-04 8.7330E-03 8.6127E-04 9.5500E-03 8.2365E-04
 1.0312E-02 7.9263E-04 1.1125E-02 7.6313E-04 1.1891E-02 7.3813E-04
 1.2700E-02 7.1419E-04 1.3434E-02 6.9438E-04 1.5007E-02 6.5687E-04
 1.5850E-02 6.3912E-04 1.7366E-02 6.1051E-04 1.9000E-02 5.8359E-04
 2.0525E-02 5.6144E-04 2.2150E-02 5.4041E-04 2.3681E-02 5.2262E-04
 2.6724E-02 4.9198E-04 3.1402E-02 4.5392E-04 3.4340E-02 4.3413E-04
 3.7504E-02 4.1548E-04 4.0459E-02 4.0007E-04 4.6574E-02 3.7294E-04
 5.5531E-02 3.4154E-04 6.7785E-02 3.0904E-04 8.0024E-02 2.8434E-04
 8.6320E-02 2.7374E-04 9.8524E-02 2.5619E-04 1.1640E-01 2.3568E-04
 1.2293E-01 2.2933E-04 1.4734E-01 2.0947E-04 1.7175E-01 1.9400E-04
 2.0806E-01 1.7624E-04 2.4395E-01 1.6274E-04 2.6938E-01 1.5486E-04
 3.1819E-01 1.4247E-04 3.6701E-01 1.3264E-04 4.3865E-01 1.2130E-04
 5.1346E-01 1.1211E-04 6.5840E-01 9.8985E-05 7.5622E-01 9.2349E-05
 8.9958E-01 8.4662E-05 1.0956E+00 7.6709E-05 1.3921E+00 6.8035E-05
 1.8735E+00 5.8634E-05 2.3685E+00 5.2146E-05 2.9489E+00 4.6719E-05
 3.9306E+00 4.0461E-05 5.0897E+00 3.5551E-05 6.2737E+00 3.2012E-05
 8.5873E+00 2.7362E-05 1.3250E+01 2.2015E-05 1.8771E+01 1.8496E-05
 2.7998E+01 1.5136E-05 4.0540E+01 1.2577E-05 5.9165E+01 1.0406E-05
 8.7503E+01 8.5553E-06 1.2812E+02 7.0614E-06 1.8438E+02 5.8745E-06
 2.6875E+02 4.8565E-06 3.5219E+02 4.2361E-06 5.5000E+02 3.3820E-06
 7.7500E+02 2.8442E-06 1.1192E+03 2.3618E-06 1.5000E+03 2.0364E-06
 1.7500E+03 1.8834E-06 2.5000E+03 1.5942E-06 4.0000E+03 1.3002E-06
 5.0000E+03 1.1903E-06 6.2500E+03 1.1252E-06 8.7500E+03 1.0341E-06
 1.0000E+04 1.0002E-06 2.0000E+04 1.0301E-06 5.0000E+04 1.3900E-06
 8.0000E+04 1.7200E-06 1.2000E+05 2.1000E-06 1.8000E+05 2.6000E-06
 2.5000E+05 3.0999E-06 2.7500E+05 3.2100E-06 3.5000E+05 3.6000E-06
 5.5000E+05 4.4001E-06 7.5000E+05 5.1001E-06 1.0000E+06 5.8600E-06
 1.2000E+06 6.3500E-06 1.5000E+06 7.0000E-06 1.7500E+06 7.4000E-06
 1.9500E+06 7.7000E-06 2.0000E+06 7.8200E-06 2.2500E+06 8.1000E-06
 2.4500E+06 8.4000E-06 2.5000E+06 8.5000E-06 2.7500E+06 8.8000E-06
 3.0000E+06 9.0000E-06 3.2700E+06 9.1000E-06 3.3390E+06 9.2000E-06
 3.3393E+06 9.2005E-06 3.4000E+06 9.3000E-06 3.5000E+06 9.4000E-06
 3.7500E+06 9.6000E-06 4.0000E+06 9.7000E-06 4.2500E+06 9.9000E-06
 4.5000E+06 1.0000E-05 5.0000E+06 1.0150E-05 5.5000E+06 1.0300E-05
 5.6000E+06 1.0400E-05 6.0000E+06 1.0500E-05 6.5000E+06 1.0600E-05
 7.0000E+06 1.0750E-05 7.2500E+06 1.0800E-05 7.5000E+06 1.0800E-05
 7.8500E+06 1.0750E-05 8.0000E+06 1.0700E-05 8.5000E+06 1.0650E-05
 9.0000E+06 1.0600E-05 9.5000E+06 1.0450E-05 9.7000E+06 1.0350E-05
 1.0000E+07 1.0300E-05 1.0500E+07 1.0250E-05 1.1000E+07 1.0200E-05
 1.1500E+07 1.0100E-05 1.1750E+07 1.0000E-05 1.2000E+07 1.0000E-05
 1.2170E+07 1.0000E-05 1.2250E+07 9.9000E-06 1.2500E+07 9.9000E-06
 1.3000E+07 9.7000E-06 1.3500E+07 9.6000E-06 1.4000E+07 9.5000E-06
 1.4100E+07 9.4000E-06 1.4500E+07 9.3000E-06 1.5000E+07 9.2000E-06
 1.6000E+07 9.0000E-06 1.7000E+07 8.7000E-06 1.8000E+07 8.5000E-06
 1.9000E+07 8.2000E-06 2.0000E+07 8.1000E-06
