 1.0000E-05 1.2202E-03 1.3087E-05 1.0666E-03 1.6174E-05 9.5942E-04
 2.2349E-05 8.1620E-04 2.8523E-05 7.2248E-04 3.4697E-05 6.5505E-04
 4.7046E-05 5.6255E-04 5.9395E-05 5.0067E-04 7.1743E-05 4.5554E-04
 8.4092E-05 4.2077E-04 1.0879E-04 3.6994E-04 1.3349E-04 3.3397E-04
 1.5818E-04 3.0679E-04 2.0758E-04 2.6781E-04 2.5697E-04 2.4070E-04
 3.0637E-04 2.2044E-04 4.0516E-04 1.9169E-04 5.0395E-04 1.7188E-04
 6.0274E-04 1.5716E-04 8.0031E-04 1.3639E-04 9.9789E-04 1.2215E-04
 1.1955E-03 1.1160E-04 1.5906E-03 9.6747E-05 1.9858E-03 8.6587E-05
 2.3809E-03 7.9076E-05 3.1713E-03 6.8518E-05 3.9616E-03 6.1304E-05
 4.7519E-03 5.5974E-05 6.3325E-03 4.8488E-05 7.9131E-03 4.3376E-05
 9.4938E-03 3.9601E-05 1.2655E-02 3.4300E-05 1.5816E-02 3.0681E-05
 1.8978E-02 2.8009E-05 2.5300E-02 2.4258E-05 3.2119E-02 2.1530E-05
 3.8938E-02 1.9554E-05 5.2576E-02 1.6828E-05 6.6214E-02 1.4995E-05
 7.9852E-02 1.3655E-05 1.0713E-01 1.1789E-05 1.3440E-01 1.0525E-05
 1.6168E-01 9.5961E-06 1.8896E-01 8.8765E-06 2.4351E-01 7.8193E-06
 2.9806E-01 7.0676E-06 3.5261E-01 6.4979E-06 4.6171E-01 5.6785E-06
 5.7082E-01 5.1071E-06 6.7992E-01 4.6794E-06 8.9813E-01 4.0715E-06
 1.1163E+00 3.6520E-06 1.3345E+00 3.3401E-06 1.7710E+00 2.8995E-06
 2.2074E+00 2.5971E-06 2.6438E+00 2.3731E-06 3.5166E+00 2.0576E-06
 4.3894E+00 1.8417E-06 5.2623E+00 1.6821E-06 7.0079E+00 1.4576E-06
 8.7536E+00 1.3042E-06 1.0499E+01 1.1909E-06 1.3991E+01 1.0316E-06
 1.7482E+01 9.2290E-07 2.0973E+01 8.4260E-07 2.7956E+01 7.2984E-07
 3.4938E+01 6.5286E-07 4.1921E+01 5.9603E-07 5.5886E+01 5.1624E-07
 6.9852E+01 4.6178E-07 8.3817E+01 4.2158E-07 1.1175E+02 3.6515E-07
 1.3968E+02 3.2664E-07 1.6761E+02 2.9821E-07 2.2347E+02 2.5832E-07
 2.7933E+02 2.3109E-07 3.3519E+02 2.1100E-07 4.4691E+02 1.8281E-07
 5.5863E+02 1.6357E-07 6.7036E+02 1.4938E-07 8.9380E+02 1.2947E-07
 1.1172E+03 1.1589E-07 1.3407E+03 1.0588E-07 1.7876E+03 9.1835E-08
 2.2345E+03 8.2268E-08 2.6813E+03 7.5218E-08 3.5751E+03 6.5344E-08
 4.4689E+03 5.8628E-08 5.3627E+03 5.3687E-08 7.1502E+03 4.6784E-08
 8.9378E+03 4.2106E-08 1.0725E+04 3.8676E-08 1.4300E+04 3.3911E-08
 1.7876E+04 3.0706E-08 2.1451E+04 2.8377E-08 2.8601E+04 2.5181E-08
 3.5751E+04 2.3075E-08 4.2901E+04 2.1577E-08 5.7202E+04 1.9597E-08
 7.1502E+04 1.8373E-08 8.5803E+04 1.7571E-08 1.1440E+05 1.6681E-08
 1.7161E+05 1.6310E-08 2.2881E+05 1.6881E-08 2.8601E+05 1.8068E-08
 3.4321E+05 1.9830E-08 4.0041E+05 2.2264E-08 4.5761E+05 2.5604E-08
 5.1482E+05 3.0299E-08 5.4342E+05 3.3396E-08 5.7202E+05 3.7206E-08
 6.0062E+05 4.1984E-08 6.2922E+05 4.8110E-08 6.5782E+05 5.6185E-08
 6.8642E+05 6.7193E-08 7.1502E+05 8.2839E-08 7.2932E+05 9.3300E-08
 7.4362E+05 1.0630E-07 7.5792E+05 1.2276E-07 7.7222E+05 1.4405E-07
 7.8652E+05 1.7232E-07 8.0082E+05 2.1103E-07 8.0797E+05 2.3600E-07
 8.1512E+05 2.6610E-07 8.2227E+05 3.0285E-07 8.2942E+05 3.4836E-07
 8.3657E+05 4.0565E-07 8.4372E+05 4.7918E-07 8.5087E+05 5.7571E-07
 8.5803E+05 7.0587E-07 8.6518E+05 8.8716E-07 8.6875E+05 1.0057E-06
 8.7233E+05 1.1499E-06 8.7590E+05 1.3278E-06 8.7948E+05 1.5503E-06
 8.8305E+05 1.8334E-06 8.8663E+05 2.2006E-06 8.9020E+05 2.6873E-06
