 1.0000E-05 0.0000E+00 1.0000E-05 1.9788E+03 1.0500E-04 1.9788E+03
 1.0500E-04 1.4975E+03 1.1000E-04 1.4975E+03 1.1000E-04 1.4647E+03
 1.1500E-04 1.4647E+03 1.1500E-04 1.4329E+03 1.2000E-04 1.4329E+03
 1.2000E-04 1.3965E+03 1.2750E-04 1.3965E+03 1.2750E-04 1.3558E+03
 1.3500E-04 1.3558E+03 1.3500E-04 1.3194E+03 1.4250E-04 1.3194E+03
 1.4250E-04 1.2848E+03 1.5000E-04 1.2848E+03 1.5000E-04 1.2483E+03
 1.6000E-04 1.2483E+03 1.6000E-04 1.2100E+03 1.7000E-04 1.2100E+03
 1.7000E-04 1.1748E+03 1.8000E-04 1.1748E+03 1.8000E-04 1.1428E+03
 1.9000E-04 1.1428E+03 1.9000E-04 1.1135E+03 2.0000E-04 1.1135E+03
 2.0000E-04 1.0859E+03 2.1000E-04 1.0859E+03 2.1000E-04 1.0612E+03
 2.2000E-04 1.0612E+03 2.2000E-04 1.0366E+03 2.3000E-04 1.0366E+03
 2.3000E-04 1.0145E+03 2.4000E-04 1.0145E+03 2.4000E-04 9.8820E+02
 2.5500E-04 9.8820E+02 2.5500E-04 9.5990E+02 2.7000E-04 9.5990E+02
 2.7000E-04 9.3799E+02 2.8000E-04 9.3799E+02 2.8000E-04 9.1334E+02
 3.0000E-04 9.1334E+02 3.0000E-04 8.8335E+02 3.2000E-04 8.8335E+02
 3.2000E-04 8.5618E+02 3.4000E-04 8.5618E+02 3.4000E-04 8.3141E+02
 3.6000E-04 8.3141E+02 3.6000E-04 8.0906E+02 3.8000E-04 8.0906E+02
 3.8000E-04 7.8771E+02 4.0000E-04 7.8771E+02 4.0000E-04 7.6601E+02
 4.2500E-04 7.6601E+02 4.2500E-04 7.4381E+02 4.5000E-04 7.4381E+02
 4.5000E-04 7.2356E+02 4.7500E-04 7.2356E+02 4.7500E-04 7.0454E+02
 5.0000E-04 7.0454E+02 5.0000E-04 6.8735E+02 5.2500E-04 6.8735E+02
 5.2500E-04 6.7135E+02 5.5000E-04 6.7135E+02 5.5000E-04 6.5610E+02
 5.7500E-04 6.5610E+02 5.7500E-04 6.4209E+02 6.0000E-04 6.4209E+02
 6.0000E-04 6.2748E+02 6.3000E-04 6.2748E+02 6.3000E-04 6.1268E+02
 6.6000E-04 6.1268E+02 6.6000E-04 5.9902E+02 6.9000E-04 5.9902E+02
 6.9000E-04 5.8606E+02 7.2000E-04 5.8606E+02 7.2000E-04 5.7236E+02
 7.6000E-04 5.7236E+02 7.6000E-04 5.5711E+02 8.0000E-04 5.5711E+02
 8.0000E-04 5.4354E+02 8.4000E-04 5.4354E+02 8.4000E-04 5.3071E+02
 8.8000E-04 5.3071E+02 8.8000E-04 5.1885E+02 9.2000E-04 5.1885E+02
 9.2000E-04 5.0757E+02 9.6000E-04 5.0757E+02 9.6000E-04 4.9706E+02
 1.0000E-03 4.9706E+02 1.0000E-03 4.8625E+02 1.0500E-03 4.8625E+02
 1.0500E-03 4.7476E+02 1.1000E-03 4.7476E+02 1.1000E-03 4.6412E+02
 1.1500E-03 4.6412E+02 1.1500E-03 4.5409E+02 1.2000E-03 4.5409E+02
 1.2000E-03 4.4252E+02 1.2750E-03 4.4252E+02 1.2750E-03 4.2963E+02
 1.3500E-03 4.2963E+02 1.3500E-03 4.1787E+02 1.4250E-03 4.1787E+02
 1.4250E-03 4.0725E+02 1.5000E-03 4.0725E+02 1.5000E-03 3.9533E+02
 1.6000E-03 3.9533E+02 1.6000E-03 3.8334E+02 1.7000E-03 3.8334E+02
 1.7000E-03 3.7214E+02 1.8000E-03 3.7214E+02 1.8000E-03 3.6198E+02
 1.9000E-03 3.6198E+02 1.9000E-03 3.5251E+02 2.0000E-03 3.5251E+02
 2.0000E-03 3.4400E+02 2.1000E-03 3.4400E+02 2.1000E-03 3.3583E+02
 2.2000E-03 3.3583E+02 2.2000E-03 3.2834E+02 2.3000E-03 3.2834E+02
 2.3000E-03 3.2121E+02 2.4000E-03 3.2121E+02 2.4000E-03 3.1305E+02
 2.5500E-03 3.1305E+02 2.5500E-03 3.0395E+02 2.7000E-03 3.0395E+02
 2.7000E-03 2.9695E+02 2.8000E-03 2.9695E+02 2.8000E-03 2.8935E+02
 3.0000E-03 2.8935E+02 3.0000E-03 2.7970E+02 3.2000E-03 2.7970E+02
 3.2000E-03 2.7124E+02 3.4000E-03 2.7124E+02 3.4000E-03 2.6333E+02
 3.6000E-03 2.6333E+02 3.6000E-03 2.5612E+02 3.8000E-03 2.5612E+02
 3.8000E-03 2.4944E+02 4.0000E-03 2.4944E+02 4.0000E-03 2.4271E+02
 4.2500E-03 2.4271E+02 4.2500E-03 2.3561E+02 4.5000E-03 2.3561E+02
 4.5000E-03 2.2920E+02 4.7500E-03 2.2920E+02 4.7500E-03 2.2325E+02
 5.0000E-03 2.2325E+02 5.0000E-03 2.1773E+02 5.2500E-03 2.1773E+02
 5.2500E-03 2.1266E+02 5.5000E-03 2.1266E+02 5.5000E-03 2.0789E+02
 5.7500E-03 2.0789E+02 5.7500E-03 2.0354E+02 6.0000E-03 2.0354E+02
 6.0000E-03 1.9882E+02 6.3000E-03 1.9882E+02 6.3000E-03 1.9420E+02
 6.6000E-03 1.9420E+02 6.6000E-03 1.8988E+02 6.9000E-03 1.8988E+02
 6.9000E-03 1.8578E+02 7.2000E-03 1.8578E+02 7.2000E-03 1.8136E+02
 7.6000E-03 1.8136E+02 7.6000E-03 1.7664E+02 8.0000E-03 1.7664E+02
 8.0000E-03 1.7240E+02 8.4000E-03 1.7240E+02 8.4000E-03 1.6831E+02
 8.8000E-03 1.6831E+02 8.8000E-03 1.6459E+02 9.2000E-03 1.6459E+02
 9.2000E-03 1.6103E+02 9.6000E-03 1.6103E+02 9.6000E-03 1.5777E+02
 1.0000E-02 1.5777E+02 1.0000E-02 1.5425E+02 1.0500E-02 1.5425E+02
 1.0500E-02 1.5067E+02 1.1000E-02 1.5067E+02 1.1000E-02 1.4732E+02
 1.1500E-02 1.4732E+02 1.1500E-02 1.4424E+02 1.2000E-02 1.4424E+02
 1.2000E-02 1.4048E+02 1.2750E-02 1.4048E+02 1.2750E-02 1.3651E+02
 1.3500E-02 1.3651E+02 1.3500E-02 1.3276E+02 1.4250E-02 1.3276E+02
 1.4250E-02 1.2937E+02 1.5000E-02 1.2937E+02 1.5000E-02 1.2568E+02
 1.6000E-02 1.2568E+02 1.6000E-02 1.2193E+02 1.7000E-02 1.2193E+02
 1.7000E-02 1.1839E+02 1.8000E-02 1.1839E+02 1.8000E-02 1.1520E+02
 1.9000E-02 1.1520E+02 1.9000E-02 1.1224E+02 2.0000E-02 1.1224E+02
 2.0000E-02 1.0949E+02 2.1000E-02 1.0949E+02 2.1000E-02 1.0698E+02
 2.2000E-02 1.0698E+02 2.2000E-02 1.0461E+02 2.3000E-02 1.0461E+02
 2.3000E-02 1.0245E+02 2.4000E-02 1.0245E+02 2.4000E-02 9.9803E+01
 2.5500E-02 9.9803E+01 2.5500E-02 9.7010E+01 2.7000E-02 9.7010E+01
 2.7000E-02 9.4782E+01 2.8000E-02 9.4782E+01 2.8000E-02 9.2379E+01
 3.0000E-02 9.2379E+01 3.0000E-02 8.9410E+01 3.2000E-02 8.9410E+01
